match_id,date,league,home_recent_wins,home_recent_draws,home_recent_losses,home_recent_goals_for,home_recent_goals_against,home_recent_form_points,away_recent_wins,away_recent_draws,away_recent_losses,away_recent_goals_for,away_recent_goals_against,away_recent_form_points,h2h_home_wins,h2h_draws,h2h_away_wins,home_avg_goals,home_total_matches,away_avg_goals,away_total_matches,total_goals,over_2_5,btts,home_win,draw,away_win,home_scoring_trend,away_scoring_trend,form_difference,home_form_normalized,away_form_normalized,h2h_home_dominance,h2h_away_dominance,h2h_balance,home_defensive_rating,away_defensive_rating,expected_goals_combined
714,2022-04-30,PL,0,1,4,2,9,1,1,1,3,5,8,4,1,0,0,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-3,0.06666666666666667,0.26666666666666666,1.0,0.0,1.0,1.8,1.6,1.7000000000000002
715,2022-04-30,PL,1,2,2,4,11,5,1,2,2,4,3,5,1,1,1,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.2,0.6,1.4000000000000001
716,2022-04-30,PL,1,0,4,4,13,3,3,1,1,7,5,10,0,1,0,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-7,0.2,0.6666666666666666,0.0,0.0,0.0,2.6,1.0,1.8
717,2022-04-30,PL,2,0,3,5,6,6,2,2,1,5,6,8,2,1,0,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,-2,0.4,0.5333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.2,1.2,1.2
718,2022-04-30,PL,3,2,0,9,4,11,3,2,0,12,3,11,1,1,1,0.0,0,0.0,0,4,1,0,0,0,1,0.0,0.0,0,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.8,0.6,0.7
2612,2022-04-30,PD,1,0,4,5,10,3,2,1,2,5,5,7,1,0,2,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-4,0.2,0.4666666666666667,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.0,1.0,1.5
2613,2022-04-30,PD,4,0,1,10,8,12,2,0,3,3,4,6,0,0,1,0.0,0,0.0,0,4,1,0,1,0,0,0.0,0.0,6,0.8,0.4,0.0,1.0,-1.0,1.6,0.8,1.2000000000000002
2614,2022-04-30,PD,1,2,2,3,5,5,2,0,3,11,10,6,2,0,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.3333333333333333,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,2.0,1.5
2615,2022-04-30,PD,2,2,1,7,7,8,3,1,1,7,3,10,1,1,1,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-2,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.4,0.6,1.0
4387,2022-04-30,BL1,3,0,2,7,3,9,3,1,1,10,6,10,2,0,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-1,0.6,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,1.2,0.8999999999999999
4388,2022-04-30,BL1,0,1,4,2,15,1,3,0,2,8,6,9,1,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-8,0.06666666666666667,0.6,0.3333333333333333,0.3333333333333333,0.0,3.0,1.2,2.1
4389,2022-04-30,BL1,2,1,2,11,9,7,1,1,3,2,8,4,0,1,0,0.0,0,0.0,0,7,1,1,0,0,1,0.0,0.0,3,0.4666666666666667,0.26666666666666666,0.0,0.0,0.0,1.8,1.6,1.7000000000000002
4390,2022-04-30,BL1,0,2,3,4,11,2,5,0,0,15,2,15,1,0,2,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,-13,0.13333333333333333,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.2,0.4,1.3
4391,2022-04-30,BL1,1,2,2,4,7,5,2,0,3,10,11,6,1,0,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.3333333333333333,0.4,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.4,2.2,1.8
4392,2022-04-30,BL1,0,2,3,3,10,2,2,2,1,9,8,8,1,1,1,0.0,0,0.0,0,7,1,1,0,0,1,0.0,0.0,-6,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,1.6,1.8
719,2022-05-01,PL,1,1,3,5,8,4,2,1,2,11,9,7,1,1,1,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-3,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.6,1.8,1.7000000000000002
720,2022-05-01,PL,3,1,1,12,3,10,1,3,1,5,5,6,2,0,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,4,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,1.0,0.8
721,2022-05-01,PL,1,1,3,4,8,4,2,0,3,8,9,6,0,1,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-2,0.26666666666666666,0.4,0.0,0.6666666666666666,-0.6666666666666666,1.6,1.8,1.7000000000000002
2616,2022-05-01,PD,2,0,3,6,5,6,3,0,2,8,9,9,0,2,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-3,0.4,0.6,0.0,0.3333333333333333,-0.3333333333333333,1.0,1.8,1.4
2617,2022-05-01,PD,1,2,2,8,12,5,1,1,3,3,5,4,0,1,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,1,0.3333333333333333,0.26666666666666666,0.0,0.6666666666666666,-0.6666666666666666,2.4,1.0,1.7
2618,2022-05-01,PD,2,2,1,5,4,8,2,2,1,3,2,8,0,0,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,0,0.5333333333333333,0.5333333333333333,0.0,1.0,-1.0,0.8,0.4,0.6000000000000001
2619,2022-05-01,PD,3,0,2,5,4,9,2,0,3,3,6,6,1,0,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,3,0.6,0.4,1.0,0.0,1.0,0.8,1.2,1.0
722,2022-05-02,PL,1,1,3,5,11,4,3,1,1,9,4,10,1,0,0,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-6,0.26666666666666666,0.6666666666666666,1.0,0.0,1.0,2.2,0.8,1.5
2620,2022-05-02,PD,2,1,2,5,5,7,2,2,1,6,3,8,1,0,2,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-1,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.0,0.6,0.8
4393,2022-05-02,BL1,3,1,1,8,3,10,0,3,2,3,6,3,1,0,2,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,7,0.6666666666666666,0.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,1.2,0.8999999999999999
4394,2022-05-02,BL1,2,2,1,9,7,8,3,1,1,9,3,10,1,0,2,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,-2,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.4,0.6,1.0
2621,2022-05-06,PD,2,1,2,11,8,7,2,2,1,4,3,8,1,0,2,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-1,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.6,0.6,1.1
4395,2022-05-06,BL1,2,1,2,6,9,7,0,2,3,3,12,2,0,0,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,5,0.4666666666666667,0.13333333333333333,0.0,1.0,-1.0,1.8,2.4,2.1
723,2022-05-07,PL,3,1,1,8,5,10,1,1,3,4,12,4,0,0,1,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,6,0.6666666666666666,0.26666666666666666,0.0,1.0,-1.0,1.0,2.4,1.7
724,2022-05-07,PL,3,1,1,6,4,10,1,1,3,3,7,4,1,1,0,0.0,0,0.0,0,4,1,1,0,0,1,0.0,0.0,6,0.6666666666666666,0.26666666666666666,0.5,0.0,0.5,0.8,1.4,1.1
725,2022-05-07,PL,2,1,2,10,6,7,1,0,4,4,9,3,0,2,1,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,4,0.4666666666666667,0.2,0.0,0.3333333333333333,-0.3333333333333333,1.2,1.8,1.5
726,2022-05-07,PL,2,1,2,6,4,7,0,0,5,3,14,0,1,0,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,7,0.4666666666666667,0.0,1.0,0.0,1.0,0.8,2.8,1.7999999999999998
727,2022-05-07,PL,3,1,1,8,6,10,2,1,2,8,10,7,0,0,3,0.0,0,0.0,0,4,1,0,1,0,0,0.0,0.0,3,0.6666666666666666,0.4666666666666667,0.0,1.0,-1.0,1.2,2.0,1.6
728,2022-05-07,PL,4,1,0,11,2,13,3,1,1,12,3,10,2,1,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,3,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.4,0.6,0.5
2622,2022-05-07,PD,2,0,3,4,7,6,0,3,2,6,11,3,0,0,1,0.0,0,0.0,0,8,1,1,0,0,1,0.0,0.0,3,0.4,0.2,0.0,1.0,-1.0,1.4,2.2,1.8
2623,2022-05-07,PD,3,1,1,8,6,10,0,3,2,3,6,3,0,3,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,7,0.6666666666666666,0.2,0.0,0.0,0.0,1.2,1.2,1.2
2624,2022-05-07,PD,1,2,2,5,6,5,2,1,2,7,5,7,0,1,2,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,0.0,0.6666666666666666,-0.6666666666666666,1.2,1.0,1.1
2625,2022-05-07,PD,1,1,3,4,6,4,2,0,3,5,8,6,3,0,0,0.0,0,0.0,0,4,1,0,1,0,0,0.0,0.0,-2,0.26666666666666666,0.4,1.0,0.0,1.0,1.2,1.6,1.4
2626,2022-05-07,PD,2,2,1,6,3,8,3,0,2,6,5,9,1,0,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-1,0.5333333333333333,0.6,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,1.0,0.8
4396,2022-05-07,BL1,4,0,1,13,6,12,2,1,2,11,10,7,1,1,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,5,0.8,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.2,2.0,1.6
4397,2022-05-07,BL1,3,1,1,13,11,10,4,1,0,10,3,13,0,2,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-3,0.6666666666666666,0.8666666666666667,0.0,0.3333333333333333,-0.3333333333333333,2.2,0.6,1.4000000000000001
4398,2022-05-07,BL1,0,3,2,2,7,3,2,0,3,13,12,6,0,0,1,0.0,0,0.0,0,4,1,1,0,0,1,0.0,0.0,-3,0.2,0.4,0.0,1.0,-1.0,1.4,2.4,1.9
4399,2022-05-07,BL1,0,2,3,6,11,2,3,1,1,8,3,10,0,2,1,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,-8,0.13333333333333333,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,2.2,0.6,1.4000000000000001
4400,2022-05-07,BL1,2,1,2,6,7,7,1,1,3,6,11,4,0,2,1,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,3,0.4666666666666667,0.26666666666666666,0.0,0.3333333333333333,-0.3333333333333333,1.4,2.2,1.8
729,2022-05-08,PL,3,0,2,10,7,9,2,2,1,7,7,8,2,1,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,1,0.6,0.5333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.4,1.4,1.4
730,2022-05-08,PL,1,2,2,5,7,5,2,1,2,5,6,7,0,2,1,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,0.0,0.3333333333333333,-0.3333333333333333,1.4,1.2,1.2999999999999998
731,2022-05-08,PL,1,1,3,4,8,4,1,1,3,4,7,4,0,0,1,0.0,0,0.0,0,4,1,0,0,0,1,0.0,0.0,0,0.26666666666666666,0.26666666666666666,0.0,1.0,-1.0,1.6,1.4,1.5
732,2022-05-08,PL,4,1,0,16,3,13,4,0,1,7,2,12,3,0,0,0.0,0,0.0,0,5,1,0,1,0,0,0.0,0.0,1,0.8666666666666667,0.8,1.0,0.0,1.0,0.6,0.4,0.5
2627,2022-05-08,PD,2,1,2,4,4,7,2,2,1,4,3,8,0,0,1,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-1,0.4666666666666667,0.5333333333333333,0.0,1.0,-1.0,0.8,0.6,0.7
2628,2022-05-08,PD,2,1,2,6,6,7,2,1,2,10,9,7,1,0,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.2,1.8,1.5
2629,2022-05-08,PD,1,0,4,2,8,3,2,1,2,6,9,7,0,1,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-4,0.2,0.4666666666666667,0.0,0.0,0.0,1.6,1.8,1.7000000000000002
2630,2022-05-08,PD,2,1,2,6,5,7,5,0,0,14,4,15,0,1,2,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-8,0.4666666666666667,1.0,0.0,0.6666666666666666,-0.6666666666666666,1.0,0.8,0.9
4401,2022-05-08,BL1,0,2,3,3,8,2,2,2,1,10,8,8,1,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-6,0.13333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.6,1.6,1.6
4402,2022-05-08,BL1,4,0,1,12,5,12,0,3,2,2,6,3,3,0,0,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,9,0.8,0.2,1.0,0.0,1.0,1.0,1.2,1.1
4403,2022-05-08,BL1,3,0,2,10,6,9,2,0,3,5,7,6,2,1,0,0.0,0,0.0,0,4,1,0,1,0,0,0.0,0.0,3,0.6,0.4,0.6666666666666666,0.0,0.6666666666666666,1.2,1.4,1.2999999999999998
733,2022-05-10,PL,2,1,2,6,7,7,3,2,0,10,3,11,1,0,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-4,0.4666666666666667,0.7333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.4,0.6,1.0
2631,2022-05-10,PD,0,3,2,3,6,3,1,2,2,3,4,5,0,1,2,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,-2,0.2,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,1.2,0.8,1.0
2632,2022-05-10,PD,1,2,2,10,11,5,2,2,1,6,5,8,1,1,1,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-3,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.2,1.0,1.6
2633,2022-05-10,PD,3,0,2,5,4,9,2,1,2,7,4,7,1,1,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,2,0.6,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.8,0.8,0.8
734,2022-05-11,PL,1,2,2,5,7,5,1,2,2,6,8,5,0,1,2,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,1.4,1.6,1.5
735,2022-05-11,PL,0,2,3,4,8,2,1,0,4,4,12,3,1,0,0,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-1,0.13333333333333333,0.2,1.0,0.0,1.0,1.6,2.4,2.0
736,2022-05-11,PL,0,0,5,3,13,0,3,1,1,5,4,10,1,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-10,0.0,0.6666666666666666,1.0,0.0,1.0,2.6,0.8,1.7000000000000002
737,2022-05-11,PL,1,1,3,4,8,4,4,1,0,19,3,13,0,0,3,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,-9,0.26666666666666666,0.8666666666666667,0.0,1.0,-1.0,1.6,0.6,1.1
2634,2022-05-11,PD,2,0,3,4,8,6,1,1,3,3,8,4,0,0,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,2,0.4,0.26666666666666666,0.0,1.0,-1.0,1.6,1.6,1.6
2635,2022-05-11,PD,2,2,1,6,6,8,1,2,2,3,4,5,0,1,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,3,0.5333333333333333,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,1.2,0.8,1.0
2636,2022-05-11,PD,2,2,1,11,9,8,2,0,3,6,12,6,0,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,2,0.5333333333333333,0.4,0.0,0.0,0.0,1.8,2.4,2.1
2637,2022-05-11,PD,2,1,2,6,6,7,2,1,2,3,4,7,0,0,3,0.0,0,0.0,0,2,0,0,0,0,1,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.0,1.0,-1.0,1.2,0.8,1.0
738,2022-05-12,PL,2,2,1,8,3,8,4,0,1,11,6,12,1,0,2,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-4,0.5333333333333333,0.8,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,1.2,0.8999999999999999
2638,2022-05-12,PD,1,2,2,4,5,5,2,1,2,8,6,7,3,0,0,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,1.0,0.0,1.0,1.0,1.2,1.1
2639,2022-05-12,PD,2,2,1,3,2,8,2,2,1,7,5,8,0,0,1,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,0,0.5333333333333333,0.5333333333333333,0.0,1.0,-1.0,0.4,1.0,0.7
2640,2022-05-12,PD,4,0,1,12,4,12,2,1,2,11,9,7,1,1,1,0.0,0,0.0,0,6,1,0,1,0,0,0.0,0.0,5,0.8,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.8,1.8,1.3
2641,2022-05-14,PD,0,1,4,3,10,1,0,2,3,2,8,2,1,0,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.06666666666666667,0.13333333333333333,1.0,0.0,1.0,2.0,1.6,1.8
4404,2022-05-14,BL1,1,0,4,3,10,3,0,2,3,3,10,2,0,1,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,1,0.2,0.13333333333333333,0.0,0.0,0.0,2.0,2.0,2.0
4405,2022-05-14,BL1,0,1,4,3,13,1,3,0,2,10,5,9,1,0,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-8,0.06666666666666667,0.6,0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.6,1.0,1.8
4406,2022-05-14,BL1,3,0,2,15,9,9,2,1,2,6,7,7,2,0,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,2,0.6,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.8,1.4,1.6
4407,2022-05-14,BL1,3,1,1,10,4,10,3,1,1,13,11,10,1,0,2,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.8,2.2,1.5
4408,2022-05-14,BL1,2,1,2,7,10,7,0,2,3,4,9,2,0,1,2,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,5,0.4666666666666667,0.13333333333333333,0.0,0.6666666666666666,-0.6666666666666666,2.0,1.8,1.9
4409,2022-05-14,BL1,2,2,1,10,8,8,0,2,3,7,13,2,0,1,2,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,6,0.5333333333333333,0.13333333333333333,0.0,0.6666666666666666,-0.6666666666666666,1.6,2.6,2.1
4410,2022-05-14,BL1,0,3,2,3,7,3,4,0,1,13,6,12,1,1,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-9,0.2,0.8,0.3333333333333333,0.3333333333333333,0.0,1.4,1.2,1.2999999999999998
4411,2022-05-14,BL1,4,1,0,13,4,13,2,1,2,6,9,7,1,0,0,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,6,0.8666666666666667,0.4666666666666667,1.0,0.0,1.0,0.8,1.8,1.3
4412,2022-05-14,BL1,3,1,1,12,7,10,3,1,1,10,6,10,0,0,3,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,0,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,1.4,1.2,1.2999999999999998
739,2022-05-15,PL,2,2,1,7,3,8,3,1,1,7,5,10,2,0,1,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-2,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,1.0,0.8
740,2022-05-15,PL,2,1,2,6,7,7,2,1,2,4,4,7,2,0,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.4,0.8,1.1
741,2022-05-15,PL,1,1,3,4,9,4,3,1,1,10,5,10,0,1,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-6,0.26666666666666666,0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666,1.8,1.0,1.4
742,2022-05-15,PL,0,1,4,3,10,1,1,2,2,6,6,5,0,0,1,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,-4,0.06666666666666667,0.3333333333333333,0.0,1.0,-1.0,2.0,1.2,1.6
743,2022-05-15,PL,1,1,3,6,6,4,5,0,0,22,2,15,0,1,2,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,-11,0.26666666666666666,1.0,0.0,0.6666666666666666,-0.6666666666666666,1.2,0.4,0.8
744,2022-05-15,PL,0,1,4,3,12,1,0,0,5,2,15,0,0,1,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,1,0.06666666666666667,0.0,0.0,0.0,0.0,2.4,3.0,2.7
745,2022-05-15,PL,2,2,1,4,4,8,3,1,1,7,4,10,0,0,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-2,0.5333333333333333,0.6666666666666666,0.0,1.0,-1.0,0.8,0.8,0.8
2642,2022-05-15,PD,2,1,2,5,5,7,1,3,1,6,7,6,1,1,1,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,1,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.0,1.0,1.4,1.2
2643,2022-05-15,PD,3,1,1,5,3,10,1,3,1,7,7,6,1,0,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,4,0.6666666666666666,0.4,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,1.4,1.0
2644,2022-05-15,PD,1,2,2,4,3,5,2,2,1,9,7,8,2,0,1,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-3,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,1.4,1.0
2645,2022-05-15,PD,2,1,2,7,7,7,4,0,1,16,4,12,1,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-5,0.4666666666666667,0.8,0.3333333333333333,0.3333333333333333,0.0,1.4,0.8,1.1
2646,2022-05-15,PD,2,1,2,8,6,7,2,1,2,5,6,7,1,1,1,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.2,1.2,1.2
2647,2022-05-15,PD,1,3,1,4,3,6,4,0,1,8,4,12,1,0,2,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-6,0.4,0.8,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6,0.8,0.7
2648,2022-05-15,PD,2,1,2,9,12,7,3,0,2,6,8,9,0,2,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,-2,0.4666666666666667,0.6,0.0,0.3333333333333333,-0.3333333333333333,2.4,1.6,2.0
2649,2022-05-15,PD,1,1,3,5,12,4,2,2,1,4,6,8,0,0,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-4,0.26666666666666666,0.5333333333333333,0.0,1.0,-1.0,2.4,1.2,1.7999999999999998
2650,2022-05-15,PD,3,1,1,11,5,10,1,2,2,5,4,5,1,2,0,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.8,0.9
746,2022-05-16,PL,3,0,2,6,7,9,4,0,1,11,8,12,0,0,3,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-3,0.6,0.8,0.0,1.0,-1.0,1.4,1.6,1.5
747,2022-05-17,PL,1,1,3,4,9,4,4,1,0,10,2,13,1,0,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-9,0.26666666666666666,0.8666666666666667,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.8,0.4,1.1
748,2022-05-19,PL,2,1,2,5,6,7,2,2,1,4,3,8,1,1,1,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,-1,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.2,0.6,0.8999999999999999
749,2022-05-19,PL,2,2,1,7,4,8,3,0,2,6,5,9,1,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.5333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.0,0.8,1.0,0.9
750,2022-05-19,PL,2,2,1,7,4,8,2,1,2,10,6,7,2,0,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,1,0.5333333333333333,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8,1.2,1.0
2651,2022-05-20,PD,3,1,1,14,3,10,2,1,2,6,3,7,2,1,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,3,0.6666666666666666,0.4666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.6,0.6,0.6
2652,2022-05-20,PD,1,2,2,4,8,5,2,1,2,8,12,7,0,1,0,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,0.0,0.0,0.0,1.6,2.4,2.0
2653,2022-05-21,PD,0,3,2,2,7,3,2,1,2,7,6,7,2,0,1,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-4,0.2,0.4666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.4,1.2,1.2999999999999998
751,2022-05-22,PL,3,0,2,7,8,9,3,1,1,8,6,10,0,0,3,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,-1,0.6,0.6666666666666666,0.0,1.0,-1.0,1.6,1.2,1.4
752,2022-05-22,PL,3,1,1,8,6,10,0,2,3,2,10,2,0,1,0,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,8,0.6666666666666666,0.13333333333333333,0.0,0.0,0.0,1.2,2.0,1.6
753,2022-05-22,PL,2,2,1,10,6,8,1,2,2,8,6,5,0,3,0,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,3,0.5333333333333333,0.3333333333333333,0.0,0.0,0.0,1.2,1.2,1.2
754,2022-05-22,PL,2,1,2,5,6,7,3,0,2,6,6,9,0,0,3,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-2,0.4666666666666667,0.6,0.0,1.0,-1.0,1.2,1.2,1.2
